search_label,expected_id,payload_json
부산 사상구 주례로9번길 14 주점 150000000만원 37.9평,2021,"{""totalAmount"": 15000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""사상구"", ""dongName"": """"}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""주점""}"
부산 사상구 주례로9번길 14 주점 150000000만원 37.9평,2022,"{""totalAmount"": 15000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""사상구"", ""dongName"": """"}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""주점""}"
경남 김해시 어방동 357-11 중식 20000000만원 20.0평,2023,"{""totalAmount"": 2000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [2], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""김해시"", ""dongName"": ""어방동""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""중식""}"
경기 용인시 수지구 용구대로 기타외식 350000000만원 103.9평,2024,"{""totalAmount"": 35000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""용인시"", ""dongName"": ""수지구""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""기타외식""}"
충남 천안시 서북구 불당동 1539 일식 27000000만원 11.8평,2025,"{""totalAmount"": 2700, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""충남"", ""gunName"": ""천안시"", ""dongName"": ""서북구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""일식""}"
경기 시흥시 은계남로 12 분식 100000000만원 14.8평,2026,"{""totalAmount"": 10000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
경기 수원시 팔달구 인계동 1169 한식 45000000만원 14.8평,2027,"{""totalAmount"": 4500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""팔달구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
서울 동작구 사당로16길 53 서양식 40000000만원 13.9평,2028,"{""totalAmount"": 4000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""동작구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경기 화성시 동탄대로 537 스포츠 350000000만원 160.0평,2029,"{""totalAmount"": 35000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""스포츠""}"
전북 전주시 덕진구 기지로 77 서양식 90000000만원 10.0평,2030,"{""totalAmount"": 9000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""전북"", ""gunName"": ""전주시"", ""dongName"": ""덕진구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
서울 구로구 디지털로27다길 33 종합소매점 29000000만원 7.0평,2031,"{""totalAmount"": 2900, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""구로구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""종합소매점""}"
경기 하남시 위례대로6길 15 커피 42000000만원 10.0평,2032,"{""totalAmount"": 4200, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""하남시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
경기 고양시 일산동구 호수로 커피 60000000만원 20.9평,2033,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""일산동구""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""커피""}"
부산 중구 중앙대로115번길 1-6 커피 50000000만원 12.7평,2034,"{""totalAmount"": 5000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""중구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
충북 청주시 흥덕구 덕암로 45 치킨 53000000만원 17.0평,2035,"{""totalAmount"": 5300, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""충북"", ""gunName"": ""청주시"", ""dongName"": ""흥덕구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
서울 광진구 자양번영로 69 서양식 90000000만원 30.0평,2036,"{""totalAmount"": 9000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""광진구"", ""dongName"": """"}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경기 용인시 수지구 죽전로 150 피자 60000000만원 125.2평,2037,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""용인시"", ""dongName"": ""수지구""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""피자""}"
서울 강북구 삼양로 362 서양식 18000000만원 11.8평,2038,"{""totalAmount"": 1800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""강북구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
서울 강북구 삼양로 362 서양식 18000000만원 11.8평,2039,"{""totalAmount"": 1800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""강북구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
부산 북구 만덕대로90번길 21 치킨 40000000만원 11.8평,2040,"{""totalAmount"": 4000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""북구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
경기 화성시 동탄순환대로29길 56 커피 25000000만원 17.9평,2041,"{""totalAmount"": 2500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
경기 수원시 영통구 신동 933-9 일식 100000000만원 17.0평,2042,"{""totalAmount"": 10000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""영통구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""일식""}"
경기 김포시 구래동 6886-6 분식 29000000만원 10.0평,2043,"{""totalAmount"": 2900, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": ""구래동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
경기 김포시 구래동 6886-6 분식 29000000만원 10.0평,2044,"{""totalAmount"": 2900, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": ""구래동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
대전 대덕구 대전로1177번길 75 치킨 65000000만원 18.8평,2045,"{""totalAmount"": 6500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""대전"", ""gunName"": ""대덕구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
충남 부여군 부여읍 석탑로 55 제과제빵 150000000만원 23.0평,2046,"{""totalAmount"": 15000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""충남"", ""gunName"": ""부여군"", ""dongName"": ""부여읍""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""제과제빵""}"
경기 남양주시 별내동 830-6 한식 85000000만원 33.0평,2047,"{""totalAmount"": 8500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""남양주시"", ""dongName"": ""별내동""}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""한식""}"
서울 동작구 사당로16길 53 서양식 40000000만원 13.9평,2048,"{""totalAmount"": 4000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""동작구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
인천 연수구 랜드마크로 커피 250000000만원 12.7평,2049,"{""totalAmount"": 25000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""연수구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
경기 수원시 영통구 매영로 424 기타서비스 30000000만원 67.0평,2050,"{""totalAmount"": 3000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""영통구""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""기타서비스""}"
경남 양산시 양주로 62 치킨 40000000만원 7.0평,2051,"{""totalAmount"": 4000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""양산시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
경남 양산시 양주로 62 치킨 40000000만원 7.0평,2052,"{""totalAmount"": 4000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""양산시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
경기 수원시 팔달구 인계동 1119-11 서양식 80000000만원 44.8평,2053,"{""totalAmount"": 8000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""팔달구""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""서양식""}"
부산 연제구 시청로 12 음료 220000000만원 20.9평,2054,"{""totalAmount"": 22000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""연제구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""음료""}"
서울 중랑구 면목로48길 77 치킨 35000000만원 10.0평,2055,"{""totalAmount"": 3500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""중랑구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
서울 중랑구 면목로48길 77 치킨 20000000만원 10.0평,2056,"{""totalAmount"": 2000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""중랑구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
경기 구리시 경춘로 274 기타서비스 110000000만원 10.9평,2057,"{""totalAmount"": 11000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""구리시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""기타서비스""}"
경기 화성시 병점중앙로21번길 21 커피 80000000만원 17.0평,2058,"{""totalAmount"": 8000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
경기 수원시 권선구 금호로 2 서양식 18000000만원 8.8평,2059,"{""totalAmount"": 1800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""권선구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
광주 광산구 장덕로40번길 13-2 편의점 30000000만원 41.8평,2060,"{""totalAmount"": 3000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""광주"", ""gunName"": ""광산구"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""편의점""}"
인천 연수구 신송로125번길 7 커피 80000000만원 18.8평,2061,"{""totalAmount"": 8000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""연수구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
서울 광진구 자양번영로 69 서양식 110000000만원 30.0평,2062,"{""totalAmount"": 11000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""광진구"", ""dongName"": """"}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""서양식""}"
서울 마포구 월드컵북로 396 커피 40000000만원 12.7평,2063,"{""totalAmount"": 4000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""마포구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
서울 용산구 청파로47길 84 커피 60000000만원 2.7평,2064,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""용산구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
서울 종로구 창신길 39 음료 23000000만원 7.0평,2065,"{""totalAmount"": 2300, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""종로구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""음료""}"
서울 종로구 창신길 39 음료 22000000만원 7.0평,2066,"{""totalAmount"": 2200, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""종로구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""음료""}"
경기 안산시 단원구 고잔동 540-10 주점 45000000만원 8.8평,2067,"{""totalAmount"": 4500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""안산시"", ""dongName"": ""단원구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""주점""}"
경기 김포시 구래동 6886-6 분식 28000000만원 10.0평,2068,"{""totalAmount"": 2800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": ""구래동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
경기 김포시 구래동 6886-6 분식 28000000만원 10.0평,2069,"{""totalAmount"": 2800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": ""구래동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
경기 김포시 구래동 6886-6 분식 28000000만원 10.0평,2070,"{""totalAmount"": 2800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": ""구래동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
경기 하남시 미사강변대로34번안길 19 제과제빵 40000000만원 10.9평,2071,"{""totalAmount"": 4000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""하남시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""제과제빵""}"
경기 김포시 태장로 810 패스트푸드 95000000만원 20.0평,2072,"{""totalAmount"": 9500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""패스트푸드""}"
경기 화성시 동탄대로 182 스포츠 120000000만원 97.0평,2073,"{""totalAmount"": 12000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""스포츠""}"
서울 동대문구 장안동 390-13 한식 23000000만원 10.0평,2074,"{""totalAmount"": 2300, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""동대문구"", ""dongName"": ""장안동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
경남 양산시 물금읍 청운로 41 편의점 45000000만원 10.0평,2075,"{""totalAmount"": 4500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""양산시"", ""dongName"": ""물금읍""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""편의점""}"
서울 성북구 상월곡동 57-1 의류/패션 18000000만원 5.8평,2076,"{""totalAmount"": 1800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""성북구"", ""dongName"": ""상월곡동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""의류/패션""}"
서울 성북구 상월곡동 57-1 의류/패션 18000000만원 5.8평,2077,"{""totalAmount"": 1800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""성북구"", ""dongName"": ""상월곡동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""의류/패션""}"
서울 성북구 상월곡동 57-1 의류/패션 18000000만원 5.8평,2078,"{""totalAmount"": 1800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""성북구"", ""dongName"": ""상월곡동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""의류/패션""}"
서울 성북구 상월곡동 57-1 의류/패션 18000000만원 5.8평,2079,"{""totalAmount"": 1800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""성북구"", ""dongName"": ""상월곡동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""의류/패션""}"
부산 부산진구 양지로5번길 20-3 주점 60000000만원 27.9평,2080,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""부산진구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""주점""}"
서울 관악구 호암로24길 64 한식 95000000만원 59.1평,2081,"{""totalAmount"": 9500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""관악구"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""한식""}"
서울 구로구 오류로 86 한식 60000000만원 13.9평,2082,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""구로구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
경기 남양주시 별내중앙로57번길 9 치킨 45000000만원 10.0평,2083,"{""totalAmount"": 4500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""남양주시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
서울 성북구 상월곡동 57-1 의류/패션 18000000만원 5.8평,2084,"{""totalAmount"": 1800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""성북구"", ""dongName"": ""상월곡동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""의류/패션""}"
경기 의정부시 의정부동 6-5 기타외식 22000000만원 3.9평,2085,"{""totalAmount"": 2200, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""의정부시"", ""dongName"": ""의정부동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""기타외식""}"
경기 의정부시 의정부동 6-5 기타외식 22000000만원 3.9평,2086,"{""totalAmount"": 2200, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""의정부시"", ""dongName"": ""의정부동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""기타외식""}"
경기 부천시 길주로77번길 19-27 커피 60000000만원 17.9평,2087,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""부천시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
경기 화성시 동탄순환대로 127-19 한식 220000000만원 13.9평,2088,"{""totalAmount"": 22000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
경기 시흥시 배곧1로 27-15 치킨 190000000만원 25.8평,2089,"{""totalAmount"": 19000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""치킨""}"
경기 부천시 옥길동 일식 210000000만원 40.0평,2090,"{""totalAmount"": 21000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""부천시"", ""dongName"": ""옥길동""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""일식""}"
경기 부천시 옥길동 일식 210000000만원 40.0평,2091,"{""totalAmount"": 21000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""부천시"", ""dongName"": ""옥길동""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""일식""}"
제주특별자치도 제주시 조천읍 조함해안로 510 치킨 420000000만원 44.8평,2092,"{""totalAmount"": 42000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""제주특별자치도"", ""gunName"": ""제주시"", ""dongName"": ""조천읍""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""치킨""}"
