label,status,hit,latency_ms,expected_id,top5_ids,top5_names,used_payload_json
충남 아산시 인주면 현대로 1339-2 53 45000000만원,200,1,50.8,1699,"[256, 1699, 1561, 1305, 1304]","['맛올 용화점', '와우피시카페 (WOW PC CAFE)', '와우피시존', '와우피시카페', '와우피시카페']","{""totalAmount"": 45000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [53], ""address"": {""sidoName"": ""충남"", ""gunName"": ""아산시"", ""dongName"": ""인주면""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 동대문구 왕산로3길 10 30 40000000만원,200,1,56.3,1698,"[2456, 1698, 1411, 1329, 1325]","['셀렉토커피', '오레노카츠', '셀렉토커피', '셀렉토커피', '셀렉토커피']","{""totalAmount"": 40000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [30], ""address"": {""sidoName"": ""서울"", ""gunName"": ""동대문구"", ""dongName"": ""왕산로3길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 화성시 동탄장지천2길 24 140000000만원,200,1,45.6,1697,"[1697, 2567, 2243, 2883]","['벨루아', '돈발', '광수뼈탕', '아리댕댕']","{""totalAmount"": 140000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [24], ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""동탄장지천2길""}, ""exclusiveArea"": ""OVER_30"", ""option"": [""AUTO_OPERATE"", ""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 4}"
울산 울주군 언양읍 웃방천3길 6 63 160000000만원,200,1,49.7,1696,"[1696, 2928, 1695]","[""어띠프(a thick'f)"", '해어화', ""어띠프(a thick'f)""]","{""totalAmount"": 160000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""울산"", ""gunName"": ""울주군"", ""dongName"": ""언양읍""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
울산 울주군 언양읍 웃방천3길 6 63 160000000만원,200,1,47.0,1695,"[1696, 2928, 1695]","[""어띠프(a thick'f)"", '해어화', ""어띠프(a thick'f)""]","{""totalAmount"": 160000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""울산"", ""gunName"": ""울주군"", ""dongName"": ""언양읍""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 강동구 성내동 63 165000000만원,200,1,52.7,1694,[1694],"['과일에 반하다,프루타 천호점']","{""totalAmount"": 165000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""서울"", ""gunName"": ""강동구"", ""dongName"": ""성내동""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 4}"
경기 시흥시 배곧3로 96 21 320000000만원,200,1,53.4,1693,"[1693, 2291]","['세븐스타코인노래연습장', '보고싶다']","{""totalAmount"": 320000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [21], ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": ""배곧3로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 용인시 처인구 양지면 교동로10번길 6 42 28000000만원,200,1,61.6,1692,"[2438, 1399, 1692, 346, 1312]","['알찬하루', '고깃집', '알찬하루', '스테이수지', 'ㅇㅇㅇ']","{""totalAmount"": 28000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""경기"", ""gunName"": ""용인시"", ""dongName"": ""처인구""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
대구 달서구 신당동 1718-6 33 15000000만원,200,0,64.4,1691,"[1850, 585, 464, 1645, 2935]","['미정', '어푸어푸키즈풀', '아임프룻', '포토아이브 ', '프린스턴 학원']","{""totalAmount"": 15000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [33], ""address"": {""sidoName"": ""대구"", ""gunName"": ""달서구"", ""dongName"": ""신당동""}, ""exclusiveArea"": ""ANY"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 안산시 상록구 용신로 254 57 75000000만원,200,1,67.3,1690,[1690],['제스필라테스'],"{""totalAmount"": 75000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [57], ""address"": {""sidoName"": ""경기"", ""gunName"": ""안산시"", ""dongName"": ""상록구""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 의정부시 부용로 198-1 42 15000000만원,200,0,56.8,1689,"[3305, 2347, 1555, 1286, 2001]","['구간 데이터 테스트', '우막산순대국(금오점)', '허슬러', '벤츠노래방', '지젤']","{""totalAmount"": 15000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""경기"", ""gunName"": ""의정부시"", ""dongName"": ""부용로""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 중랑구 공릉로2길 23 63 45000000만원,200,1,60.5,1688,[1688],['카페535'],"{""totalAmount"": 45000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""서울"", ""gunName"": ""중랑구"", ""dongName"": ""공릉로2길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 화성시 꽃내음1길 19-6 33 160000000만원,200,0,51.0,1687,"[1697, 2567, 906, 2243, 1895]","['벨루아', '돈발', '참치사랑', '광수뼈탕', '꼬마주먹']","{""totalAmount"": 160000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [33], ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""꽃내음1길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 4}"
경기 양주시 고읍남로 7 15 140000000만원,200,1,53.5,1686,"[1010, 1686, 2795, 2878, 2808]","['피자에땅', '디저트39', '나는자연닭이다', '나는자연닭이다', '소낙스서비스']","{""totalAmount"": 140000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [15], ""address"": {""sidoName"": ""경기"", ""gunName"": ""양주시"", ""dongName"": ""고읍남로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 수원시 영통구 대학1로8번길 59 37 15000000만원,200,0,57.9,1685,"[1206, 2027, 1989, 1957, 2211]","['슈올즈', '대만족', '혼밥대왕', '랜돌프비어', '더벤티']","{""totalAmount"": 15000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""영통구""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 수원시 권선구 금곡로 205 9 180000000만원,200,0,62.3,1684,"[937, 771, 1826, 1726, 2903]","['뷰티샵', '미라고', '돈사돈', '광교돈사돈', '포케올데이']","{""totalAmount"": 180000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [9], ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""권선구""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 도봉구 해등로3길 85 58 40000000만원,200,1,57.9,1683,"[3302, 1683]","['테스트조123', '멍믈리에']","{""totalAmount"": 40000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [58], ""address"": {""sidoName"": ""서울"", ""gunName"": ""도봉구"", ""dongName"": ""해등로3길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 수원시 영통구 대학1로8번길 59 37 15000000만원,200,0,78.7,1682,"[1206, 2027, 1989, 1957, 2211]","['슈올즈', '대만족', '혼밥대왕', '랜돌프비어', '더벤티']","{""totalAmount"": 15000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""영통구""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 수원시 영통구 대학1로8번길 59 37 15000000만원,200,0,69.3,1681,"[1206, 2027, 1989, 1957, 2211]","['슈올즈', '대만족', '혼밥대왕', '랜돌프비어', '더벤티']","{""totalAmount"": 15000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""영통구""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 수원시 권선구 호매실로90번길 57 63 33000000만원,200,0,110.9,1680,"[2050, 2540, 1463, 2278, 741]","['만화카페 정글북', '미쿡사람', 'COFFEE20CM', '알로하파티풀 워터룸 키즈풀', '카페하품']","{""totalAmount"": 33000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""권선구""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 의왕시 부곡중앙남7길 8-6 63 130000000만원,200,1,78.4,1679,"[1679, 1192, 1109, 1032, 1012]","['카페게이트', '카페게이트', '카페게이트', '카페게이트', '카페게이트']","{""totalAmount"": 130000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""경기"", ""gunName"": ""의왕시"", ""dongName"": ""부곡중앙남7길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 부천시 송내대로 239 25 30000000만원,200,0,119.5,1678,"[2323, 1551, 1445, 1406, 1323]","['스마일맥주', '7월의이사빛', '상가 임대', '엘제이', '돼지3끼']","{""totalAmount"": 30000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [25], ""address"": {""sidoName"": ""경기"", ""gunName"": ""부천시"", ""dongName"": ""송내대로""}, ""exclusiveArea"": ""ANY"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
충남 공주시 관골1길 37 25000000만원,200,1,106.6,1677,[1677],['바른치킨'],"{""totalAmount"": 25000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""충남"", ""gunName"": ""공주시"", ""dongName"": ""관골1길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 수원시 영통구 영통로 195 43 130000000만원,200,1,68.6,1676,"[2529, 1154, 2459, 140, 1676]","['비에이치씨(BHC)', '피자나라치킨공주', '굽네치킨', '스쿨푸드', '이니스프리(innisfree)']","{""totalAmount"": 130000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [43], ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""영통구""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SPECIAL_COMMERCIAL"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경남 창원시 의창구 중동중앙로 47 63 180000000만원,200,1,84.3,1675,[1675],['댄싱컵(DANCING CUP)'],"{""totalAmount"": 180000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""경남"", ""gunName"": ""창원시"", ""dongName"": ""의창구""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 수원시 팔달구 권광로 205 63 85000000만원,200,0,61.6,1674,"[771, 1463, 2278, 2682, 2277]","['미라고', 'COFFEE20CM', '알로하파티풀 워터룸 키즈풀', '성임', '알로하파티풀']","{""totalAmount"": 85000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""팔달구""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER"", ""SPECIAL_COMMERCIAL"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 남양주시 화도읍 먹갓로 54 25 35000000만원,200,0,76.9,1673,"[2156, 1270, 1947, 1942, 519]","['별내 자연광 하이5 렌탈스튜디오', '돌고래', '쓰다가게 ', 'JD필라테스 앤 PT', '엠씨바이크(MCBIKE)']","{""totalAmount"": 35000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [25], ""address"": {""sidoName"": ""경기"", ""gunName"": ""남양주시"", ""dongName"": ""화도읍""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경남 김해시 활천로255번길 46 57 40000000만원,200,1,91.7,1672,"[1672, 1670]","['화이트펜슬(white pencil)', '화이트펜슬(white pencil)']","{""totalAmount"": 40000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [57], ""address"": {""sidoName"": ""경남"", ""gunName"": ""김해시"", ""dongName"": ""활천로255번길""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 강남구 언주로141길 38 14 29000000만원,200,0,60.7,1671,"[3241, 2094]","['헤나 테스트2', '꿀꼬꼬']","{""totalAmount"": 29000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [14], ""address"": {""sidoName"": ""서울"", ""gunName"": ""강남구"", ""dongName"": ""언주로141길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경남 김해시 활천로255번길 46 57 40000000만원,200,1,79.0,1670,"[1672, 1670]","['화이트펜슬(white pencil)', '화이트펜슬(white pencil)']","{""totalAmount"": 40000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [57], ""address"": {""sidoName"": ""경남"", ""gunName"": ""김해시"", ""dongName"": ""활천로255번길""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 안산시 단원구 원곡동 42 28000000만원,200,1,81.5,1669,"[1690, 2990, 1602, 1669, 795]","['제스필라테스', '손토스트', '오늘두탈모피하자', '타코모도리', '골목초밥']","{""totalAmount"": 28000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""경기"", ""gunName"": ""안산시"", ""dongName"": ""단원구""}, ""exclusiveArea"": ""ANY"", ""option"": [""OPERATION_PERIOD"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 안산시 단원구 원곡동 42 28000000만원,200,0,75.9,1668,"[3087, 2417, 1104, 1404, 2240]","['테스트', '미등록매장 공실', '아지트', '유나스크림', '여기분식']","{""totalAmount"": 28000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""경기"", ""gunName"": ""안산시"", ""dongName"": ""단원구""}, ""exclusiveArea"": ""ANY"", ""option"": [""OPERATION_PERIOD"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 강서구 등촌로 3 18 40000000만원,200,1,65.6,1667,[1667],['요가룩스'],"{""totalAmount"": 40000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [18], ""address"": {""sidoName"": ""서울"", ""gunName"": ""강서구"", ""dongName"": ""등촌로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경남 김해시 삼정동 642-17 37 90000000만원,200,1,71.5,1666,"[1458, 1765, 1720, 1666, 1438]","['역전할머니맥주1982', '원조의령소바', '원조의령소바', '지코바양념치킨', '역전할머니맥주1982']","{""totalAmount"": 90000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""경남"", ""gunName"": ""김해시"", ""dongName"": ""삼정동""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 강남구 언주로97길 7 57 50000000만원,200,1,71.9,1665,"[3241, 3032, 2931, 1665, 2427]","['헤나 테스트2', '위드영필라테스', 'bv', '노네임아트랩 서울', '카즈랩']","{""totalAmount"": 50000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [57], ""address"": {""sidoName"": ""서울"", ""gunName"": ""강남구"", ""dongName"": ""언주로97길""}, ""exclusiveArea"": ""OVER_30"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 구로구 디지털로31길 120 57 85000000만원,200,1,80.2,1664,"[3099, 3077, 2631, 1664, 2647]","['test size', 'ㄷ', '린츄', '인생네컷', '워시팡팡 셀프빨래방']","{""totalAmount"": 85000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [57], ""address"": {""sidoName"": ""서울"", ""gunName"": ""구로구"", ""dongName"": ""디지털로31길""}, ""exclusiveArea"": ""ANY"", ""option"": [""AUTO_OPERATE"", ""SPECIAL_COMMERCIAL"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 구로구 고척로 102 37 30000000만원,200,1,54.1,1663,[1663],['비비큐'],"{""totalAmount"": 30000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""서울"", ""gunName"": ""구로구"", ""dongName"": ""고척로""}, ""exclusiveArea"": ""ANY"", ""option"": [""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
인천 남동구 인하로507번길 63 42 270000000만원,200,1,68.5,1662,"[2134, 1662]","['이마트24(emart24)', '대동집']","{""totalAmount"": 270000000, ""monthlyAvgSales"": ""RANGE_50M_100M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""인천"", ""gunName"": ""남동구"", ""dongName"": ""인하로507번길""}, ""exclusiveArea"": ""OVER_30"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER"", ""SPECIAL_COMMERCIAL""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 4}"
서울 관악구 호암로 567-1 30 16000000만원,200,0,60.0,1661,"[2664, 2564, 1780, 1733, 2268]","['신림종합어시장 ', '포스트버거', '신림종합어시장 ', '소셜오토', '감성커피']","{""totalAmount"": 16000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [30], ""address"": {""sidoName"": ""서울"", ""gunName"": ""관악구"", ""dongName"": ""호암로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 금천구 독산로 32 57 28000000만원,200,1,77.2,1660,"[2490, 2357, 1390, 1660, 2355]","['놀면뭐하개', '은근포차', '하다노라멘', '스튜디오포뷰', '은근포차']","{""totalAmount"": 28000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [57], ""address"": {""sidoName"": ""서울"", ""gunName"": ""금천구"", ""dongName"": ""독산로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
부산 사하구 낙동대로436번길 21 41 55000000만원,200,1,66.3,1659,"[431, 1659]","['타쿠', '크루피자 사하구점']","{""totalAmount"": 55000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [41], ""address"": {""sidoName"": ""부산"", ""gunName"": ""사하구"", ""dongName"": ""낙동대로436번길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 4}"
서울 송파구 위례성대로18길 31-9 25 205840000만원,200,1,54.3,1658,"[3021, 1658]","['순살만공격', '카페희다']","{""totalAmount"": 205840000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [25], ""address"": {""sidoName"": ""서울"", ""gunName"": ""송파구"", ""dongName"": ""위례성대로18길""}, ""exclusiveArea"": ""OVER_30"", ""option"": [""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
