sale_franchise_id,address,sub_category_id,takeover_amount,monthly_avg_sales,exclusive_area,is_franchise,is_non_premium,operation_period,worker_cnt,parking_cnt,is_employee_takeover,store_type,sales_time_type,premium,deposit,is_premium_payment,expected_id,sido_name,gun_name,dong_name
1680,경기 수원시 권선구 호매실로90번길 57,63,33000000,7000000,66.12,0,0,9,1,4,0,1,0,23000000,10000000,0,1680,경기,수원시,권선구
1679,경기 의왕시 부곡중앙남7길 8-6,63,130000000,0,39.67,1,0,24,1,1,0,1,0,100000000,30000000,0,1679,경기,의왕시,부곡중앙남7길
1678,경기 부천시 송내대로 239,25,30000000,5500000,13.22,0,0,180,1,5,0,1,0,10000000,20000000,1,1678,경기,부천시,송내대로
1677,충남 공주시 관골1길,37,25000000,9000000,33.06,1,0,51,1,2,0,1,0,10000000,15000000,1,1677,충남,공주시,관골1길
1676,경기 수원시 영통구 영통로 195,43,130000000,32000000,49.587,1,0,31,1,1,0,3,0,30000000,100000000,1,1676,경기,수원시,영통구
1675,경남 창원시 의창구 중동중앙로 47,63,180000000,0,52.89,1,0,15,2,2,1,1,0,150000000,30000000,0,1675,경남,창원시,의창구
1674,경기 수원시 팔달구 권광로 205,63,85000000,11000000,66.116,0,0,13,1,5,1,3,0,50000000,35000000,1,1674,경기,수원시,팔달구
1673,경기 남양주시 화도읍 먹갓로 54,25,35000000,4000000,59.5044,0,0,18,0,1,0,1,0,20000000,15000000,1,1673,경기,남양주시,화도읍
1672,경남 김해시 활천로255번길 46,57,40000000,6000000,211.5712,1,0,32,0,2,0,1,0,20000000,20000000,1,1672,경남,김해시,활천로255번길
1671,서울 강남구 언주로141길 38,14,29000000,15000000,33.058,0,0,6,0,1,0,2,0,19000000,10000000,1,1671,서울,강남구,언주로141길
1670,경남 김해시 활천로255번길 46,57,40000000,6000000,211.5712,1,0,32,0,2,0,1,0,20000000,20000000,1,1670,경남,김해시,활천로255번길
1669,경기 안산시 단원구 원곡동,42,28000000,13000000,29.7522,0,0,26,1,0,0,1,0,8000000,20000000,1,1669,경기,안산시,단원구
1668,경기 안산시 단원구 원곡동,42,28000000,0,29.7522,0,0,26,1,0,0,1,0,8000000,20000000,1,1668,경기,안산시,단원구
1667,서울 강서구 등촌로 3,18,40000000,15000000,191.7364,1,0,36,1,3,1,1,0,10000000,30000000,1,1667,서울,강서구,등촌로
1666,경남 김해시 삼정동 642-17,37,90000000,35000000,42.9754,1,0,132,1,1,0,1,0,75000000,15000000,1,1666,경남,김해시,삼정동
1665,서울 강남구 언주로97길 7,57,50000000,4000000,115.7,0,0,23,1,1,0,1,0,30000000,20000000,1,1665,서울,강남구,언주로97길
1664,서울 구로구 디지털로31길 120,57,85000000,4000000,19.8348,0,0,10,0,0,0,3,0,50000000,35000000,1,1664,서울,구로구,디지털로31길
1663,서울 구로구 고척로 102,37,30000000,10000000,29.7522,1,0,6,1,1,0,1,0,20000000,10000000,1,1663,서울,구로구,고척로
1662,인천 남동구 인하로507번길 63,42,270000000,67000000,119.0088,1,0,25,3,2,1,3,4,180000000,90000000,1,1662,인천,남동구,인하로507번길
1661,서울 관악구 호암로 567-1,30,16000000,12000000,36.36,0,0,23,1,1,0,1,0,6000000,10000000,1,1661,서울,관악구,호암로
1660,서울 금천구 독산로 32,57,28000000,2000000,39.67,0,0,5,0,1,0,1,0,18000000,10000000,0,1660,서울,금천구,독산로
1659,부산 사하구 낙동대로436번길 21,41,55000000,22000000,52.89,0,0,12,1,1,1,1,4,45000000,10000000,1,1659,부산,사하구,낙동대로436번길
1658,서울 송파구 위례성대로18길 31-9,25,205840000,19000000,119.01,1,0,11,1,2,0,1,0,155840000,50000000,1,1658,서울,송파구,위례성대로18길
1657,경기 평택시 상서재로 50,63,30000000,6000000,39.6696,1,0,20,1,2,0,1,0,0,30000000,1,1657,경기,평택시,상서재로
1656,경기 평택시 상서재로 50,63,30000000,5800000,39.6696,1,0,20,1,2,0,1,0,0,30000000,1,1656,경기,평택시,상서재로
1655,서울 마포구 동교로9길 28,30,90000000,28000000,33.06,0,0,24,1,0,0,1,0,60000000,30000000,0,1655,서울,마포구,동교로9길
1654,서울 마포구 동교로9길 28,30,90000000,28000000,33.06,0,0,24,1,1,0,1,0,60000000,30000000,0,1654,서울,마포구,동교로9길
1653,서울 중랑구 면목동 666-1,57,30000000,1000000,66.12,0,0,5,1,0,0,1,0,20000000,10000000,0,1653,서울,중랑구,면목동
1652,경기 파주시 문산읍 봉미로31번길 5,41,60000000,3000000,76.03,1,0,24,1,2,0,1,0,30000000,30000000,1,1652,경기,파주시,문산읍
1651,부산 영도구 중리로 24,37,47000000,28000000,36.36,1,0,36,1,1,0,1,0,37000000,10000000,1,1651,부산,영도구,중리로
1650,인천 계양구 계산새로 19,37,110000000,50000000,95.8682,1,0,2,2,1,0,3,0,90000000,20000000,1,1650,인천,계양구,계산새로
1649,경북 경주시 황성로 22-1,39,40000000,8000000,99.17,0,0,10,1,0,0,1,0,25000000,15000000,1,1649,경북,경주시,황성로
1648,경기 부천시 역곡로19번길 26,63,32000000,6000000,29.75,0,0,45,1,1,0,1,4,15000000,17000000,0,1648,경기,부천시,역곡로19번길
1647,경북 구미시 문장로 84-1,63,11000000,0,23.1406,0,0,8,1,0,0,1,0,6000000,5000000,1,1647,경북,구미시,문장로
1646,경북 구미시 봉곡로 141,27,50000000,12000000,165.29,0,0,36,1,1,0,1,0,40000000,10000000,1,1646,경북,구미시,봉곡로
1645,대구 달서구 월배로 51,57,110000000,7000000,33.058,0,0,10,0,0,0,1,0,80000000,30000000,1,1645,대구,달서구,월배로
1644,경기 수원시 영통구 신원로 88,63,90000000,12000000,39.6696,0,0,16,1,1,0,3,0,60000000,30000000,1,1644,경기,수원시,영통구
1643,경기 파주시 가람로21번길,57,95000000,8000000,99.174,0,0,12,1,2,0,1,0,75000000,20000000,1,1643,경기,파주시,가람로21번길
1642,경북 경산시 펜타힐즈2로 41,42,30000000,10000,42.98,1,0,14,0,4,0,1,0,10000000,20000000,0,1642,경북,경산시,펜타힐즈2로
1641,강원특별자치도 강릉시 해안로 280,35,280000000,30000000,198.348,0,0,32,2,5,1,1,0,230000000,50000000,1,1641,강원특별자치도,강릉시,해안로
1640,충북 청주시 흥덕구 덕암로113번길 10,42,28000000,30000000,49.587,1,0,4,1,0,0,2,0,23000000,5000000,1,1640,충북,청주시,흥덕구
1639,충북 청주시 흥덕구 덕암로113번길 10,42,28000000,20000000,49.587,1,0,4,1,0,0,2,0,23000000,5000000,1,1639,충북,청주시,흥덕구
1638,경기 파주시 광탄면 마장리 178-5,42,120000000,60000000,330.58,0,0,20,3,3,1,1,1,110000000,10000000,1,1638,경기,파주시,광탄면
1637,경기 파주시 광탄면 마장리 178-5,42,110000000,180000000,330.58,0,0,15,3,3,1,1,1,100000000,10000000,1,1637,경기,파주시,광탄면
1636,서울 마포구 연남동 387-31,30,58000000,10000000,56.1986,0,0,255,1,0,0,3,0,28000000,30000000,1,1636,서울,마포구,연남동
1635,경기 용인시 기흥구 보라동 580-1,37,240000000,70000000,79.34,1,0,24,1,1,1,1,0,200000000,40000000,1,1635,경기,용인시,기흥구
1634,부산 부산진구 동성로39번길 11,30,58000000,50000000,79.34,0,0,8,1,0,0,1,0,38000000,20000000,1,1634,부산,부산진구,동성로39번길
1633,서울 광진구 자양동 471,39,75000000,8000000,23.1406,0,0,6,2,1,1,1,0,70000000,5000000,1,1633,서울,광진구,자양동
1632,경기 고양시 일산서구 강성로 101,27,1000000,8000000,9.92,0,0,12,2,5,0,1,0,0,1000000,1,1632,경기,고양시,일산서구
1631,서울 관악구 신림동 1659-1,30,65000000,20000000,181.819,0,0,2,2,1,1,1,0,35000000,30000000,1,1631,서울,관악구,신림동
1630,서울 양천구 지양로 2,63,65000000,8000000,112.4,0,0,42,2,0,0,1,4,35000000,30000000,0,1630,서울,양천구,지양로
1629,서울 양천구 목동로15길,41,90000000,50000000,42.9754,0,0,5,1,0,0,1,4,80000000,10000000,1,1629,서울,양천구,목동로15길
1628,경기 시흥시 매화로 57-16,34,45000000,28000000,66.116,0,0,13,1,1,0,1,0,35000000,10000000,1,1628,경기,시흥시,매화로
1627,광주 광산구 풍영로199번길 50,63,45000000,6000000,49.59,0,0,10,1,1,0,1,0,30000000,15000000,1,1627,광주,광산구,풍영로199번길
1626,서울 마포구 공덕동 249-18,31,290000000,10500000,198.35,0,0,24,0,1,1,1,0,250000000,40000000,1,1626,서울,마포구,공덕동
1625,서울 마포구 공덕동 249-18,31,290000000,7250000,198.35,0,0,24,0,1,0,1,0,250000000,40000000,1,1625,서울,마포구,공덕동
1624,경기 광주시 벼루개로 36,15,160000000,22000000,46.2812,1,0,12,2,0,1,1,0,90000000,70000000,1,1624,경기,광주시,벼루개로
1623,경기 김포시 풍무로 62,63,180000000,18000000,56.2,1,0,26,1,5,0,1,0,150000000,30000000,1,1623,경기,김포시,풍무로
1622,경기 김포시 풍무로 62,63,180000000,17000000,56.2,1,0,26,1,5,0,1,0,150000000,30000000,1,1622,경기,김포시,풍무로
1621,경기 김포시 풍무로 62,63,-2147483648,16000000,56.2,1,0,26,1,5,1,1,0,4294967295,30000000,1,1621,경기,김포시,풍무로
1620,경기 김포시 풍무로 62,63,-2147483648,16000000,56.2,1,0,25,1,5,1,1,0,4294967295,30000000,1,1620,경기,김포시,풍무로
1619,서울 영등포구 선유서로24길 6,33,150000000,20000000,66.116,0,0,21,1,5,0,3,4,100000000,50000000,1,1619,서울,영등포구,선유서로24길
1618,서울 영등포구 선유서로24길 6,57,150000000,200010000,66.116,1,0,21,1,5,0,3,0,100000000,50000000,1,1618,서울,영등포구,선유서로24길
1617,인천 부평구 길주남로 49,63,21000000,2500000,46.2812,0,0,4,1,0,0,1,0,16000000,5000000,1,1617,인천,부평구,길주남로
1616,경기 안양시 만안구 만안로77번길 25,63,38000000,16000000,42.9754,0,0,13,1,1,0,1,4,18000000,20000000,1,1616,경기,안양시,만안구
1615,경기 파주시 탄현면,63,31500000,6800000,109.09,0,0,15,1,5,0,1,0,18000000,13500000,1,1615,경기,파주시,탄현면
1614,경북 구미시 인동중앙로3길 15-1,42,150000000,40000000,191.74,0,0,10,2,0,1,1,0,100000000,50000000,1,1614,경북,구미시,인동중앙로3길
1613,부산 사상구 사상로 135,37,35000000,20000000,26.4464,1,0,38,1,1,0,1,0,25000000,10000000,1,1613,부산,사상구,사상로
1612,부산 사상구 사상로 135,37,35000000,20000000,26.4464,1,0,38,1,1,0,1,0,25000000,10000000,1,1612,부산,사상구,사상로
1611,부산 사상구 사상로 135,37,35000000,60000000,26.4464,1,0,38,1,1,0,1,0,25000000,10000000,1,1611,부산,사상구,사상로
1610,서울 마포구 희우정로21길 21,33,45000000,13000000,46.28,0,0,21,1,0,0,1,0,15000000,30000000,1,1610,서울,마포구,희우정로21길
1609,경기 부천시 신흥로 170-1,15,55000000,20000000,82.645,1,0,48,2,5,0,3,0,25000000,30000000,1,1609,경기,부천시,신흥로
1608,경기 고양시 일산동구 풍동 1280,63,125000000,22000000,39.6696,1,0,29,1,5,0,2,0,95000000,30000000,1,1608,경기,고양시,일산동구
1607,부산 남구 용호로 145,35,90000000,10000000,165.29,1,0,30,1,0,0,1,0,80000000,10000000,1,1607,부산,남구,용호로
1606,서울 성북구 고려대로24길 58-5,42,204000000,58910000,198.35,1,0,24,2,0,1,1,0,170000000,34000000,1,1606,서울,성북구,고려대로24길
1605,서울 종로구 삼일대로 392,15,350000000,54800000,112.4,1,0,36,2,0,1,1,0,150000000,200000000,0,1605,서울,종로구,삼일대로
1604,경기 김포시 사우동 877,63,190000000,23000000,36.36,1,0,68,1,1,0,1,0,160000000,30000000,1,1604,경기,김포시,사우동
1603,서울 종로구 도렴동,42,75000000,10000000,49.587,0,0,6,1,1,0,1,0,50000000,25000000,1,1603,서울,종로구,도렴동
1602,경기 안산시 상록구 부곡동,27,40000000,15000000,33.058,0,0,16,0,0,0,1,0,30000000,10000000,1,1602,경기,안산시,상록구
1601,경기 의정부시 부용로 198-1,42,25000000,2000000,82.645,0,0,9,1,1,0,1,0,10000000,15000000,1,1601,경기,의정부시,부용로
1600,부산 남구 용호로 145,35,90000000,10000000,165.29,1,0,30,1,0,0,1,0,80000000,10000000,1,1600,부산,남구,용호로
1599,경기 수원시 권선구 금곡로 225,42,320000000,69000000,112.4,0,0,0,2,0,1,1,0,220000000,100000000,1,1599,경기,수원시,권선구
1598,경기 하남시 미사강변한강로 230,36,100000000,30000000,158.68,1,0,36,2,4,1,1,0,0,100000000,1,1598,경기,하남시,미사강변한강로
1597,경기 광주시 벼루개로 36,15,180000000,21000000,46.2812,1,0,12,2,0,1,1,0,110000000,70000000,1,1597,경기,광주시,벼루개로
1596,경기 안산시 상록구 이호로 48,37,25000000,12000000,29.7522,1,0,16,1,0,0,1,0,20000000,5000000,1,1596,경기,안산시,상록구
1595,전북 전주시 완산구 모악로 4765,33,130000000,30000000,85.95,0,0,23,2,2,1,1,0,80000000,50000000,1,1595,전북,전주시,완산구
1594,서울 강북구 도봉로97길 1,42,100000000,75000000,99.174,0,0,21,2,0,0,2,0,70000000,30000000,1,1594,서울,강북구,도봉로97길
1593,서울 마포구 독막로 38,63,90000000,0,56.2,0,0,13,1,1,0,1,0,60000000,30000000,0,1593,서울,마포구,독막로
1592,서울 강서구 등촌동,15,200000000,30000000,238.0176,0,0,32,3,4,1,0,0,150000000,50000000,1,1592,서울,강서구,등촌동
1591,울산 남구 신선로74번길 3,30,170000000,45000000,99.174,0,0,60,2,2,1,0,0,150000000,20000000,1,1591,울산,남구,신선로74번길
1590,울산 남구 문수로333번길 10,31,30000000,0,85.9508,0,0,0,0,1,0,0,0,0,30000000,1,1590,울산,남구,문수로333번길
1589,경기 의정부시 시민로 29,63,100000000,7700000,39.67,1,0,23,1,1,0,1,4,70000000,30000000,0,1589,경기,의정부시,시민로
1588,경기 남양주시 두물로39번길 50,42,20000000,21000000,79.3392,0,0,48,1,1,0,0,0,10000000,10000000,1,1588,경기,남양주시,두물로39번길
1587,울산 남구 문수로333번길 10,31,30000000,0,85.9508,0,0,0,0,1,0,0,1,0,30000000,1,1587,울산,남구,문수로333번길
1586,경기 하남시,57,25000000,4000000,3.3058,0,0,24,0,0,0,0,0,25000000,0,1,1586,경기,하남시,
1585,부산 해운대구 좌동순환로 275,63,45000000,8000000,23.1406,0,0,11,1,4,0,0,0,15000000,30000000,1,1585,부산,해운대구,좌동순환로
1584,서울 용산구,35,50000000,4000000,66.12,0,0,48,0,0,0,1,0,20000000,30000000,1,1584,서울,용산구,
1583,경기 구리시 수택동 376-8,57,60000000,0,238.02,0,0,24,2,0,0,1,0,30000000,30000000,0,1583,경기,구리시,수택동
1582,서울 강북구 도봉로97길 1,42,100000000,75000000,99.174,0,0,21,2,0,0,2,0,70000000,30000000,1,1582,서울,강북구,도봉로97길
1581,경기 안양시 동안구 평촌대로223번길 49,15,50000000,20000000,49.587,1,0,9,1,0,0,0,0,30000000,20000000,1,1581,경기,안양시,동안구
1580,경기 광주시 장지1길 28,37,80000000,48000000,99.174,0,0,24,0,0,0,0,0,30000000,50000000,1,1580,경기,광주시,장지1길
1579,충북 청주시 서원구 사창동 368-5,15,13000000,20000000,26.4464,1,0,3,1,0,0,0,0,10000000,3000000,1,1579,충북,청주시,서원구
1578,경남 함안군 군북면 함마대로 850-1,37,65000000,19000000,59.5044,1,0,9,1,3,1,0,0,55000000,10000000,1,1578,경남,함안군,군북면
1577,서울 은평구 응암동 353-10,42,23000000,10000000,29.75,1,0,10,1,4,0,1,0,13000000,10000000,0,1577,서울,은평구,응암동
1576,서울 성동구 성수동1가,42,50000000,12000000,33.058,0,0,7,1,1,0,0,0,30000000,20000000,1,1576,서울,성동구,성수동1가
1575,경기 남양주시 진접읍 해밀예당3로 130,39,125000000,38500000,49.587,1,0,23,1,1,0,0,0,95000000,30000000,1,1575,경기,남양주시,진접읍
1574,부산 수영구 광안동 134-26,37,75000000,35000000,39.6696,1,0,96,1,1,0,0,0,65000000,10000000,1,1574,부산,수영구,광안동
1573,경기 고양시 일산동구 일산로 16,37,85000000,55000000,66.116,1,0,30,1,1,0,0,1,60000000,25000000,1,1573,경기,고양시,일산동구
1572,서울 성동구 성수동1가,42,50000000,12000000,33.058,0,0,7,1,1,0,0,4,30000000,20000000,1,1572,서울,성동구,성수동1가
1571,서울 마포구 동교로30길 6,15,100000000,25000000,59.5044,1,0,8,1,1,1,0,4,50000000,50000000,1,1571,서울,마포구,동교로30길
1570,서울 마포구 동교로30길 6,15,100000000,25000000,59.5044,1,0,8,1,1,1,0,4,50000000,50000000,1,1570,서울,마포구,동교로30길
1569,경기 평택시 평택2로 11-1,15,130000000,30000000,69.4218,1,0,12,3,0,1,0,0,70000000,60000000,1,1569,경기,평택시,평택2로
1568,경기 수원시 팔달구 갓매산로 15,63,55000000,7000000,42.9754,0,0,12,1,0,0,0,0,35000000,20000000,1,1568,경기,수원시,팔달구
1567,서울 중랑구 동일로 803,33,90000000,21000000,42.9754,1,0,24,1,1,0,0,0,60000000,30000000,1,1567,서울,중랑구,동일로
1566,서울 중랑구 동일로 803,33,90000000,21000000,42.9754,1,0,24,1,1,0,0,4,60000000,30000000,1,1566,서울,중랑구,동일로
1565,서울 중랑구 동일로 803,33,90000000,21000000,42.9754,1,0,24,1,1,0,0,4,60000000,30000000,1,1565,서울,중랑구,동일로
1564,서울 중랑구 동일로 803,33,90000000,20000000,42.9754,1,0,24,1,1,0,0,4,60000000,30000000,1,1564,서울,중랑구,동일로
1563,경기 성남시 분당구 매화로 51,33,125000000,33000000,76.03,1,0,18,2,0,0,1,4,95000000,30000000,1,1563,경기,성남시,분당구
1562,서울 용산구 이태원로16길 14-3,15,256820000,30000000,148.761,0,0,6,2,0,0,0,0,206820000,50000000,1,1562,서울,용산구,이태원로16길
1561,충남 아산시 인주면 현대로 1339-2,53,50000000,9000000,181.82,0,0,36,1,4,1,1,1,30000000,20000000,1,1561,충남,아산시,인주면
1560,경기 김포시 태장로 804,14,20000000,15000000,46.28,1,0,16,1,5,0,1,0,10000000,10000000,1,1560,경기,김포시,태장로
1559,경기 안양시 동안구 호계동,61,110000000,150000000,999.9999,0,0,1,1,1,1,0,0,10000000,100000000,1,1559,경기,안양시,동안구
1558,서울 관악구 문성로 114,63,25000000,0,33.06,0,0,9,1,1,0,1,0,15000000,10000000,1,1558,서울,관악구,문성로
1557,부산 동구 범일로90번길 16-5,8,13000000,18000000,66.12,0,0,36,1,0,1,1,0,5000000,8000000,1,1557,부산,동구,범일로90번길
1556,서울 금천구 시흥대로122길 7,63,170000000,12000000,39.6696,1,0,16,1,0,0,0,4,150000000,20000000,1,1556,서울,금천구,시흥대로122길
1555,경기 의정부시 호동로 14,63,53000000,9000000,138.84,0,0,10,1,1,0,0,0,13000000,40000000,1,1555,경기,의정부시,호동로
1554,인천 중구 우현로67번길 38,14,17000000,12000000,46.2812,0,0,18,1,0,0,0,0,7000000,10000000,1,1554,인천,중구,우현로67번길
1553,인천 서구 청라에메랄드로 99,30,25000000,0,56.1986,1,0,48,1,5,1,0,0,15000000,10000000,1,1553,인천,서구,청라에메랄드로
1552,서울 강남구 역삼로37길 11,57,45000000,3000000,46.28,0,0,2,0,1,0,1,0,35000000,10000000,1,1552,서울,강남구,역삼로37길
1551,경기 부천시 부천로47번길 38,63,15000000,0,26.4464,0,0,16,1,0,0,0,0,10000000,5000000,1,1551,경기,부천시,부천로47번길
1550,강원 원주시 단계동,33,45000000,14000000,16.529,1,0,53,1,0,0,3,0,45000000,0,1,1550,강원,원주시,단계동
1549,경기 성남시 분당구 불정로71번길 4-5,63,90000000,9200000,82.65,0,0,12,1,2,0,0,4,60000000,30000000,1,1549,경기,성남시,분당구
1548,경기 성남시 분당구 불정로71번길 4-5,63,90000000,3000000,82.65,0,0,12,1,2,0,0,4,60000000,30000000,1,1548,경기,성남시,분당구
1547,서울 강서구 양천로 424,63,135000000,27000000,46.28,1,0,16,1,5,1,1,4,95000000,40000000,0,1547,서울,강서구,양천로
1546,서울 강서구 양천로 424,63,90000000,27000000,46.28,1,0,16,1,5,1,1,4,54000000,36000000,0,1546,서울,강서구,양천로
1545,충북 청주시 흥덕구 서현로 60,33,90000000,12500000,33.06,1,0,9,1,5,1,1,0,60000000,30000000,1,1545,충북,청주시,흥덕구
1544,경남 김해시 삼방동 680-11,37,40000000,21000000,33.058,1,0,114,1,0,0,0,0,30000000,10000000,1,1544,경남,김해시,삼방동
1543,경기 수원시 팔달구 고등동 50-13,63,25000000,3000000,42.98,0,0,2,1,1,0,1,0,15000000,10000000,1,1543,경기,수원시,팔달구
1542,인천 부평구 경원대로 1246,63,185000000,22000000,56.2,1,0,48,3,1,1,1,0,140000000,45000000,0,1542,인천,부평구,경원대로
1541,경기 성남시 수정구 고등동 611,23,50000000,12000000,125.62,0,0,22,1,4,0,1,0,20000000,30000000,1,1541,경기,성남시,수정구
1540,경기 하남시 위례대로6길 15,63,60000000,8700000,33.06,1,0,5,1,3,0,0,0,30000000,30000000,1,1540,경기,하남시,위례대로6길
1539,경기 성남시 수정구 고등동,63,75000000,8000000,79.3392,1,0,15,2,5,0,0,0,30000000,45000000,1,1539,경기,성남시,수정구
1538,경기 안양시 동안구 경수대로884번길 20,6,65000000,4500000,26.45,0,0,9,0,2,0,1,4,35000000,30000000,1,1538,경기,안양시,동안구
1537,경기 수원시 권선구 삼천병마로1598번길 32,63,20000000,0,46.28,0,0,18,1,1,0,0,0,10000000,10000000,1,1537,경기,수원시,권선구
1536,서울 강서구 화곡동 1119-9,35,90000000,18000000,99.174,0,0,13,1,0,0,0,0,50000000,40000000,1,1536,서울,강서구,화곡동
1535,서울 강서구 화곡동 1119-9,35,90000000,18000000,99.174,0,0,13,1,0,0,0,0,50000000,40000000,1,1535,서울,강서구,화곡동
1534,서울 성동구 매봉길 48,57,220000000,35000000,128.9262,1,0,7,3,4,1,0,0,150000000,70000000,1,1534,서울,성동구,매봉길
1533,서울 성동구 매봉길 48,57,220000000,35000000,128.9262,1,0,7,3,4,1,0,0,150000000,70000000,1,1533,서울,성동구,매봉길
1532,경기 남양주시 다산중앙로145번길 11,57,60000000,7000000,211.5712,1,0,22,0,5,0,0,0,0,60000000,1,1532,경기,남양주시,다산중앙로145번길
1531,서울 도봉구 도봉로 678,14,105100000,35000000,99.17,1,0,70,2,5,0,0,4,90000000,15100000,1,1531,서울,도봉구,도봉로
1528,서울 송파구 가락로,9,200000000,60000000,66.116,0,0,13,2,0,1,0,0,150000000,50000000,1,1528,서울,송파구,가락로
1527,경기 성남시 수정구 창곡동 561-2,57,99000000,28000000,132.232,0,0,24,3,5,1,0,0,79000000,20000000,1,1527,경기,성남시,수정구
1526,경기 성남시 수정구 창곡동 561-2,57,99000000,28000000,132.232,0,0,24,3,5,1,0,0,79000000,20000000,1,1526,경기,성남시,수정구
1525,경기 하남시 신평로,33,500000000,0,82.65,1,0,17,2,4,0,0,4,300000000,200000000,0,1525,경기,하남시,신평로
1524,경기 하남시 신평로 45,33,-2147483648,80000000,82.65,1,0,7,2,4,0,0,4,4294967295,4294967295,0,1524,경기,하남시,신평로
1523,경기 하남시 신평로 45,33,-2147483648,80000000,66.12,1,0,6,2,4,0,0,4,4294967295,4294967295,1,1523,경기,하남시,신평로
1522,경기 화성시 경기대로 1025-5,42,45000000,16600000,42.9754,1,0,41,1,5,0,0,0,25000000,20000000,1,1522,경기,화성시,경기대로
1521,서울 성북구 동소문로23길 19,42,30000000,34000000,29.75,0,0,8,1,0,0,0,1,15000000,15000000,1,1521,서울,성북구,동소문로23길
1520,경기 성남시 분당구 매화로 51,33,125000000,33000000,145.46,1,0,18,1,0,0,0,4,95000000,30000000,0,1520,경기,성남시,분당구
1519,경기 수원시 팔달구 인계동 1169,14,80000000,60000000,49.59,1,0,31,2,3,0,0,0,60000000,20000000,1,1519,경기,수원시,팔달구
1518,경기 남양주시 별내중앙로57번길 9,37,52000000,30000000,33.058,1,0,28,1,1,1,0,0,32000000,20000000,1,1518,경기,남양주시,별내중앙로57번길
1517,경기 남양주시 진접읍 장현로 64,63,35000000,9000000,46.2812,1,0,0,1,4,0,0,4,5000000,30000000,1,1517,경기,남양주시,진접읍
1516,경북 구미시 상사서로 65,21,100000000,9000000,195.0422,0,0,10,0,2,0,0,4,80000000,20000000,1,1516,경북,구미시,상사서로
1515,충북 청주시 흥덕구 운천.신봉동,33,1860000000,35000000,155.3726,1,0,24,3,4,1,0,0,1800000000,60000000,1,1515,충북,청주시,흥덕구
1514,인천 서구 가정로 216,35,60000000,13000000,657.8542,1,0,19,1,4,0,0,0,40000000,20000000,1,1514,인천,서구,가정로
1513,서울 강서구 마곡중앙로 161-8,15,220000000,35500000,66.116,1,0,60,2,2,0,0,0,150000000,70000000,0,1513,서울,강서구,마곡중앙로
1512,경기 성남시 분당구 성남대로 165,63,180000000,31000000,49.587,1,0,16,2,5,1,3,0,130000000,50000000,1,1512,경기,성남시,분당구
1511,서울 강북구 수유동,63,25000000,9000000,26.4464,0,0,3,1,3,0,3,0,15000000,10000000,1,1511,서울,강북구,수유동
1510,경기 성남시 수정구 수정로 81,63,110000000,21000000,69.4218,1,0,156,2,2,0,0,0,60000000,50000000,0,1510,경기,성남시,수정구
1509,경기 성남시 수정구 수정로 81,63,110000000,21000000,69.4218,1,0,156,2,2,0,0,0,60000000,50000000,0,1509,경기,성남시,수정구
1508,경남 창원시 마산합포구 산호동,63,60000000,6000000,241.32,0,0,24,1,0,0,0,0,40000000,20000000,0,1508,경남,창원시,마산합포구
1507,광주 동구 불로동 33-3,63,110000000,11000000,330.58,0,0,12,1,0,0,0,0,60000000,50000000,1,1507,광주,동구,불로동
1506,광주 서구 시청로 92,63,100000000,20000000,42.9754,0,0,48,2,1,0,0,0,80000000,20000000,1,1506,광주,서구,시청로
1505,부산 금정구 금정로 93,35,90000000,25000000,82.65,0,0,48,2,0,0,0,1,40000000,50000000,1,1505,부산,금정구,금정로
1504,부산 강서구 화전산단4로30번길 20,63,10000000,0,99.174,0,0,12,1,0,0,0,0,0,10000000,1,1504,부산,강서구,화전산단4로30번길
1503,서울 강남구 논현동,42,17000000,0,26.4464,0,0,3,0,1,0,0,0,7000000,10000000,1,1503,서울,강남구,논현동
1502,경기 부천시 상동,57,70000000,30000000,271.0756,0,0,72,2,5,0,0,0,30000000,40000000,0,1502,경기,부천시,상동
1501,대전 대덕구 중리동 495-6,42,200000000,40000000,109.0914,0,0,192,2,0,0,0,0,150000000,50000000,1,1501,대전,대덕구,중리동
1500,서울 서대문구 명지대1나길 1,63,25000000,0,62.8102,0,0,12,1,1,0,0,0,15000000,10000000,0,1500,서울,서대문구,명지대1나길
1499,전남 영광군 영광읍 중앙로 184,63,230000000,30000000,92.5624,1,0,30,0,0,0,0,0,220000000,10000000,1,1499,전남,영광군,영광읍
1498,전남 영광군 영광읍 중앙로 184,63,230000000,30000000,92.5624,1,0,30,1,0,0,0,0,220000000,10000000,1,1498,전남,영광군,영광읍
1497,서울 금천구 가산디지털1로,42,210000000,180000000,112.3972,0,0,15,2,5,0,0,0,150000000,60000000,1,1497,서울,금천구,가산디지털1로
1495,서울 강남구,58,24240000,120000,3.31,0,0,12,3,5,0,0,4,12120000,12120000,1,1495,서울,강남구,
1494,서울 금천구 가산동,35,40000000,20000000,49.587,0,0,20,4,4,1,2,0,20000000,20000000,1,1494,서울,금천구,가산동
1493,서울,18,25000000,15000000,264.464,0,0,12,2,3,0,0,0,5000000,20000000,1,1493,서울,,
1492,경기 성남시 수정구 고등동,63,75000000,7500000,79.3392,1,0,17,2,5,0,0,0,30000000,45000000,1,1492,경기,성남시,수정구
