label,status,hit,latency_ms,expected_id,top5_ids,top5_names,used_payload_json
경기 안양시 만안구 종합소매점 1억 이하 10평 미만 양도 즉시가능 매장,200,1,86.6,2228,"[2572, 2488, 2228, 1876, 2969]","['더마들렌', '카페 카멜롯', '얼죽아이스크림', '도그마캣 안양비산점(프랜차이즈)', '이룰헤어']","{""totalAmount"": 6000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""안양시"", ""dongName"": ""만안구""}, ""addressLabel"": ""경기 안양시 만안구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""종합소매점""}"
"서울 은평구 진관3로 반려동물 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,91.2,2237,"[2560, 2536, 1818, 1442, 2237]","['퍼니펑키 슬라임카페', '달님맥주', '카페케일럽', '디어도그', '견생목욕탕']","{""totalAmount"": 10000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""은평구"", ""dongName"": ""진관3로""}, ""addressLabel"": ""서울 은평구 진관3로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""반려동물""}"
"경기 안성시 중앙로 커피 1~3억 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,73.0,2242,"[3076, 2242, 2867]","['44', '오픈스탠스', '착한소 678 꽃갈비']","{""totalAmount"": 13000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""안성시"", ""dongName"": ""중앙로""}, ""addressLabel"": ""경기 안성시 중앙로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
"부산 연제구 중앙대로1150번길 커피 1억 이하 10평 미만 영업기간 1년 이상, 양도 즉시가능 매장",200,1,76.6,2253,"[981, 2253, 977]","['케익율', '통스트', '케익율']","{""totalAmount"": 7000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""연제구"", ""dongName"": ""중앙대로1150번길""}, ""addressLabel"": ""부산 연제구 중앙대로1150번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
"충남 천안시 서북구 스포츠 1억 이하 30평 이상 무권리, 영업기간 1년 이상",200,1,63.4,2254,[2254],['공실 상가'],"{""totalAmount"": 1000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""충남"", ""gunName"": ""천안시"", ""dongName"": ""서북구""}, ""addressLabel"": ""충남 천안시 서북구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""무권리, 영업기간 1년 이상"", ""categoryLabel"": ""스포츠""}"
"대전 동구 용운동 커피 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,71.1,2257,"[2407, 1962, 2257]","['심풀', '휴대폰아울렛', '카페 로드스타']","{""totalAmount"": 6600, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""대전"", ""gunName"": ""동구"", ""dongName"": ""용운동""}, ""addressLabel"": ""대전 동구 용운동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
전남 순천시 연향번영6길 한식 3억 이상 40평 이상 영업기간 1년 이상,200,1,69.1,2279,"[2956, 2279, 283]","['제사원', '제사원', '덴덴하코 베이크하우스']","{""totalAmount"": 34000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""전남"", ""gunName"": ""순천시"", ""dongName"": ""연향번영6길""}, ""addressLabel"": ""전남 순천시 연향번영6길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""한식""}"
서울 노원구 공릉로 분식 1~3억 10평 이상 양도 즉시가능 매장,200,1,86.3,2310,"[3082, 3001, 2995, 2310, 2518]","['ㅋ', '맘스터치 피자앤치킨 광운대점', '카페콩투어', '떡볶이는 튀김빨', '마온']","{""totalAmount"": 14000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""노원구"", ""dongName"": ""공릉로""}, ""addressLabel"": ""서울 노원구 공릉로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""분식""}"
"경기 시흥시 비둘기공원2길 한식 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,121.0,2313,"[3299, 2535, 2537, 2313, 1360]","['시흥대야역꽃집', '고잔냉삼', '월하 시흥점', '시흥국수김밥메이드인헬퍼', '오늘카페앤펍']","{""totalAmount"": 7000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": ""비둘기공원2길""}, ""addressLabel"": ""경기 시흥시 비둘기공원2길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}"
"충북 진천군 덕산읍 한식 1~3억 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,59.1,2315,[2315],['장금이 감자탕'],"{""totalAmount"": 11000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""충북"", ""gunName"": ""진천군"", ""dongName"": ""덕산읍""}, ""addressLabel"": ""충북 진천군 덕산읍"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}"
"인천 중구 운서로7번길 한식 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,63.5,2317,"[2317, 1554, 447]","['밥을만드는사람', '짱구분식', '와인포차']","{""totalAmount"": 3600, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""인천"", ""gunName"": ""중구"", ""dongName"": ""운서로7번길""}, ""addressLabel"": ""인천 중구 운서로7번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}"
"경남 양산시 번영로 한식 1억 이하 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,86.7,2321,"[931, 917, 2321, 914, 599]","['피케이당구클럽 ', '모야슈즈', '대웅축산', '모야슈즈', '순수치킨 서창점']","{""totalAmount"": 10000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경남"", ""gunName"": ""양산시"", ""dongName"": ""번영로""}, ""addressLabel"": ""경남 양산시 번영로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}"
"서울 동작구 장승배기로 중식 1억 이하 20평 이상 직원 승계 가능매장, 양도 즉시가능 매장",200,1,82.1,2334,"[2652, 2334, 966, 788, 2694]","['에딕티이즈', '노량양꼬치', '맛찌', '사라스시', '카츠야미']","{""totalAmount"": 5000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""동작구"", ""dongName"": ""장승배기로""}, ""addressLabel"": ""서울 동작구 장승배기로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 양도 즉시가능 매장"", ""categoryLabel"": ""중식""}"
경기 부천시 신흥로365번길 자동차 1억 이하 30평 이상 영업기간 1년 이상,200,1,70.3,2341,"[2341, 1884, 2780, 1053]","['AUTOS', '카페봉봉', '토너공방아담', '라이스무드']","{""totalAmount"": 1400, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""부천시"", ""dongName"": ""신흥로365번길""}, ""addressLabel"": ""경기 부천시 신흥로365번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""자동차""}"
"부산 동래구 미남로116번길 치킨 1억 이하 10평 미만 영업기간 1년 이상, 양도 즉시가능 매장",200,1,90.7,2343,"[2343, 1922, 1878, 1877, 1735]","['송송숯불두마리치킨', '부산 동래구 상가 딱 한달만 권리금 다운', '박쉐프의주방(간판 파닭에미쳤닭)', '박쉐프의주방(간판 파닭에미쳤닭)', '박쉐프의주방']","{""totalAmount"": 5000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""동래구"", ""dongName"": ""미남로116번길""}, ""addressLabel"": ""부산 동래구 미남로116번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""치킨""}"
"서울 강서구 등촌동 중식 1~3억 10평 이상 직원 승계 가능매장, 양도 즉시가능 매장",200,1,134.5,2344,"[2570, 2519, 2344, 1226, 1181]","['르반필라테스', '완주', '취향마라 가양역점', '프렌치메종', '리라헤어']","{""totalAmount"": 23000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""강서구"", ""dongName"": ""등촌동""}, ""addressLabel"": ""서울 강서구 등촌동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 양도 즉시가능 매장"", ""categoryLabel"": ""중식""}"
"경기 의정부시 금오로 한식 1억 이하 20평 이상 무권리, 양도 즉시가능 매장",200,1,95.7,2347,"[3011, 2591, 2375, 2347, 1286]","['뉴트로네일', 'popin', '갓츠킹', '우막산순대국(금오점)', '벤츠노래방']","{""totalAmount"": 4000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""의정부시"", ""dongName"": ""금오로""}, ""addressLabel"": ""경기 의정부시 금오로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""무권리, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}"
서울 송파구 방이동 오락 1억 이하 10평 이상 양도 즉시가능 매장,200,1,85.6,2349,"[3075, 1896, 3003, 2349, 1249]","['test', '베어스커피', '덴마바', '스튜디오 우유', '스파이스랩']","{""totalAmount"": 6000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""송파구"", ""dongName"": ""방이동""}, ""addressLabel"": ""서울 송파구 방이동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""오락""}"
"대구 수성구 수성못2길 서양식 3억 이상 40평 이상 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장",200,1,84.6,2356,"[2495, 2356, 961, 908, 2008]","['우리동네오마카세밈스시', '먼데이오프플리즈대구', '시베리안빙수킹카페수성구점', '청춘회사랑', '알찬떡볶이 두산점 ']","{""totalAmount"": 40000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""대구"", ""gunName"": ""수성구"", ""dongName"": ""수성못2길""}, ""addressLabel"": ""대구 수성구 수성못2길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""서양식""}"
"서울 금천구 독산로75길 주점 1억 이하 30평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,79.9,2357,"[3065, 2357, 1817, 1390, 1660]","['', '은근포차', '용달통닭', '하다노라멘', '스튜디오포뷰']","{""totalAmount"": 7800, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""금천구"", ""dongName"": ""독산로75길""}, ""addressLabel"": ""서울 금천구 독산로75길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""주점""}"
경기 시흥시 신천동 종합소매점 1~3억 20평 이상 영업기간 1년 이상,200,1,129.5,2361,"[3299, 2535, 2649, 2537, 2361]","['시흥대야역꽃집', '고잔냉삼', '도노카페샵 시흥플랑드르', '월하 시흥점', '까스텔바작시흥신천점']","{""totalAmount"": 25000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": ""신천동""}, ""addressLabel"": ""경기 시흥시 신천동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""종합소매점""}"
경기 수원시 팔달구 제과제빵 1~3억 10평 이상 영업기간 1년 이상,200,1,169.3,2365,"[3275, 2614, 2365, 1840, 2050]","['HenanA', '오구불고기 ', '이뉴어', '벌룬프로젝트수원', '만화카페 정글북']","{""totalAmount"": 12000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""팔달구""}, ""addressLabel"": ""경기 수원시 팔달구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""제과제빵""}"
서울 영등포구 선유서로31길 커피 1억 이하 10평 이상 영업기간 1년 이상,200,1,90.6,2373,"[2373, 1118, 1008, 1001, 1277]","['무자스콘', '미정', '인생은밥이다', '인생은밥이다', '씨레벨']","{""totalAmount"": 5600, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""영등포구"", ""dongName"": ""선유서로31길""}, ""addressLabel"": ""서울 영등포구 선유서로31길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""커피""}"
"경기 의정부시 평화로243번길 한식 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,115.2,2375,"[3011, 2591, 2375, 2347, 1203]","['뉴트로네일', 'popin', '갓츠킹', '우막산순대국(금오점)', '돈까스팩토리']","{""totalAmount"": 5800, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""의정부시"", ""dongName"": ""평화로243번길""}, ""addressLabel"": ""경기 의정부시 평화로243번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}"
"경기 하남시 미사강변대로34번안길 제과제빵 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,116.4,2376,"[2660, 1187, 2594, 2403, 2376]","['도담 김치찌개 백전짜글이', '오늘의 gym', '도담 김치찌개', '보니타플라워 ', '커먼샌드']","{""totalAmount"": 7000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""하남시"", ""dongName"": ""미사강변대로34번안길""}, ""addressLabel"": ""경기 하남시 미사강변대로34번안길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""제과제빵""}"
부산 북구 팽나무로 커피 1~3억 10평 이상 양도 즉시가능 매장,200,1,60.4,2385,"[2385, 2040, 543, 1113]","['룩스커피', '킹갓성비두마리치킨 덕천점', '귀빈', '바스타커피 만덕점']","{""totalAmount"": 12000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""북구"", ""dongName"": ""팽나무로""}, ""addressLabel"": ""부산 북구 팽나무로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
"대구 남구 중앙대로 커피 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,75.0,2388,"[1074, 312, 2389, 2388, 1060]","['디저트드숑', '아르떼케이크', '카페 오헤', '카페 오헤', '디저트드숑']","{""totalAmount"": 10000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""대구"", ""gunName"": ""남구"", ""dongName"": ""중앙대로""}, ""addressLabel"": ""대구 남구 중앙대로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
"대구 남구 중앙대로 커피 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,91.6,2389,"[1074, 312, 2389, 2388, 1060]","['디저트드숑', '아르떼케이크', '카페 오헤', '카페 오헤', '디저트드숑']","{""totalAmount"": 9000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""대구"", ""gunName"": ""남구"", ""dongName"": ""중앙대로""}, ""addressLabel"": ""대구 남구 중앙대로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
"인천 부평구 부평동 서양식 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,94.0,2392,"[2574, 2392, 1849, 1936, 734]","['틈카페', '피라자냐', '도정카페', '강철카페 ', '노벨스터디카페 삼산점']","{""totalAmount"": 10000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""인천"", ""gunName"": ""부평구"", ""dongName"": ""부평동""}, ""addressLabel"": ""인천 부평구 부평동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""서양식""}"
"인천 부평구 주부토로81번길 PC방 1~3억 40평 이상 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장",200,1,105.4,2395,"[2574, 2395, 2392, 1042, 1849]","['틈카페', '로밍pc(블록버스터pc)', '피라자냐', '수차모로니', '도정카페']","{""totalAmount"": 28000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""인천"", ""gunName"": ""부평구"", ""dongName"": ""주부토로81번길""}, ""addressLabel"": ""인천 부평구 주부토로81번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""PC방""}"
"경기 성남시 수정구 커피 1억 이하 10평 이상 무권리, 양도 즉시가능 매장",200,1,76.0,2399,"[2991, 628, 2625, 2581, 2399]","['블루웨이브커피', '위치투커피', '유니크에듀케어 학원', '크로플각 (공실)', '카페아인']","{""totalAmount"": 4000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""성남시"", ""dongName"": ""수정구""}, ""addressLabel"": ""경기 성남시 수정구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""무권리, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
"인천 서구 서달로 이미용 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,114.4,2401,"[3085, 3084, 2481, 2401, 2386]","['ㅋ', 'ㄱ', '화중년(중식주점)', '네일콩깍지 ', '바다브라운 검단점']","{""totalAmount"": 5000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""인천"", ""gunName"": ""서구"", ""dongName"": ""서달로""}, ""addressLabel"": ""인천 서구 서달로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""이미용""}"
"경기 하남시 망월동 기타서비스 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,121.2,2403,"[2660, 1187, 2594, 2403, 2376]","['도담 김치찌개 백전짜글이', '오늘의 gym', '도담 김치찌개', '보니타플라워 ', '커먼샌드']","{""totalAmount"": 6600, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""하남시"", ""dongName"": ""망월동""}, ""addressLabel"": ""경기 하남시 망월동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""기타서비스""}"
