payload_json,expected_id,search_label
"{""totalAmount"": 34000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""울산"", ""gunName"": ""남구"", ""dongName"": ""신선로74번길""}, ""addressLabel"": ""울산 남구 신선로74번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""일식""}",1591,"울산 남구 신선로74번길 일식 3억 이상 20평 이상 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 30000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경북"", ""gunName"": ""구미시"", ""dongName"": ""인동중앙로3길""}, ""addressLabel"": ""경북 구미시 인동중앙로3길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}",1614,"경북 구미시 인동중앙로3길 한식 1~3억 40평 이상 직원 승계 가능매장, 양도 즉시가능 매장"
"{""totalAmount"": 6300, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""파주시"", ""dongName"": ""탄현면""}, ""addressLabel"": ""경기 파주시 탄현면"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",1615,"경기 파주시 탄현면 커피 1억 이하 30평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 4200, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""인천"", ""gunName"": ""부평구"", ""dongName"": ""길주남로""}, ""addressLabel"": ""인천 부평구 길주남로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",1617,인천 부평구 길주남로 커피 1억 이하 10평 이상 양도 즉시가능 매장
"{""totalAmount"": 200, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""일산서구""}, ""addressLabel"": ""경기 고양시 일산서구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""무권리, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""이미용""}",1632,"경기 고양시 일산서구 이미용 1억 이하 10평 미만 무권리, 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 56000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""강원특별자치도"", ""gunName"": ""강릉시"", ""dongName"": ""해안로""}, ""addressLabel"": ""강원특별자치도 강릉시 해안로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""주점""}",1641,"강원특별자치도 강릉시 해안로 주점 3억 이상 40평 이상 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 10000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경북"", ""gunName"": ""구미시"", ""dongName"": ""봉곡로""}, ""addressLabel"": ""경북 구미시 봉곡로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""이미용""}",1646,"경북 구미시 봉곡로 이미용 1억 이하 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 2200, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경북"", ""gunName"": ""구미시"", ""dongName"": ""문장로""}, ""addressLabel"": ""경북 구미시 문장로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",1647,경북 구미시 문장로 커피 1억 이하 10평 미만 양도 즉시가능 매장
"{""totalAmount"": 8000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경북"", ""gunName"": ""경주시"", ""dongName"": ""황성로""}, ""addressLabel"": ""경북 경주시 황성로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""패스트푸드""}",1649,경북 경주시 황성로 패스트푸드 1억 이하 20평 이상 양도 즉시가능 매장
"{""totalAmount"": 11000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""사하구"", ""dongName"": ""낙동대로436번길""}, ""addressLabel"": ""부산 사하구 낙동대로436번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상"", ""categoryLabel"": ""피자""}",1659,"부산 사하구 낙동대로436번길 피자 1~3억 10평 이상 직원 승계 가능매장, 영업기간 1년 이상"
"{""totalAmount"": 5600, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""금천구"", ""dongName"": ""독산로""}, ""addressLabel"": ""서울 금천구 독산로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""기타서비스""}",1660,서울 금천구 독산로 기타서비스 1억 이하 10평 이상 양도 즉시가능 매장
"{""totalAmount"": 8000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""도봉구"", ""dongName"": ""해등로3길""}, ""addressLabel"": ""서울 도봉구 해등로3길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""반려동물""}",1683,서울 도봉구 해등로3길 반려동물 1억 이하 10평 이상 양도 즉시가능 매장
"{""totalAmount"": 9000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""중랑구"", ""dongName"": ""공릉로2길""}, ""addressLabel"": ""서울 중랑구 공릉로2길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",1688,"서울 중랑구 공릉로2길 커피 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 3000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""의정부시"", ""dongName"": ""부용로""}, ""addressLabel"": ""경기 의정부시 부용로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""무권리, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}",1689,"경기 의정부시 부용로 한식 1억 이하 20평 이상 무권리, 양도 즉시가능 매장"
"{""totalAmount"": 5600, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""용인시"", ""dongName"": ""처인구""}, ""addressLabel"": ""경기 용인시 처인구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}",1692,"경기 용인시 처인구 한식 1억 이하 20평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 32000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""울산"", ""gunName"": ""울주군"", ""dongName"": ""언양읍""}, ""addressLabel"": ""울산 울주군 언양읍"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",1695,"울산 울주군 언양읍 커피 3억 이상 20평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 32000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""울산"", ""gunName"": ""울주군"", ""dongName"": ""언양읍""}, ""addressLabel"": ""울산 울주군 언양읍"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",1696,"울산 울주군 언양읍 커피 3억 이상 20평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 9400, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""인천"", ""gunName"": ""연수구"", ""dongName"": ""연수동""}, ""addressLabel"": ""인천 연수구 연수동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}",1704,"인천 연수구 연수동 한식 1억 이하 20평 이상 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 4200, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""인천"", ""gunName"": ""부평구"", ""dongName"": ""길주남로""}, ""addressLabel"": ""인천 부평구 길주남로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",1711,인천 부평구 길주남로 커피 1억 이하 10평 이상 양도 즉시가능 매장
"{""totalAmount"": 16000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""구리시"", ""dongName"": ""동구릉로85번길""}, ""addressLabel"": ""경기 구리시 동구릉로85번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""기타서비스""}",1719,"경기 구리시 동구릉로85번길 기타서비스 1~3억 20평 이상 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 15000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""기장군"", ""dongName"": ""정관읍""}, ""addressLabel"": ""부산 기장군 정관읍"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""기타외식""}",1731,부산 기장군 정관읍 기타외식 1~3억 20평 이상 양도 즉시가능 매장
"{""totalAmount"": 2400, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""동래구"", ""dongName"": ""사직북로28번길""}, ""addressLabel"": ""부산 동래구 사직북로28번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}",1734,"부산 동래구 사직북로28번길 한식 1억 이하 10평 미만 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 2400, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""동래구"", ""dongName"": ""사직북로28번길""}, ""addressLabel"": ""부산 동래구 사직북로28번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""한식""}",1735,부산 동래구 사직북로28번길 한식 1억 이하 10평 미만 양도 즉시가능 매장
"{""totalAmount"": 6000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""영도구"", ""dongName"": ""중리로""}, ""addressLabel"": ""부산 영도구 중리로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""치킨""}",1744,"부산 영도구 중리로 치킨 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 23600, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""인천"", ""gunName"": ""중구"", ""dongName"": ""은하수로""}, ""addressLabel"": ""인천 중구 은하수로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",1746,"인천 중구 은하수로 커피 1~3억 40평 이상 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 2100, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""부산진구"", ""dongName"": ""가야동""}, ""addressLabel"": ""부산 부산진구 가야동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""분식""}",1749,"부산 부산진구 가야동 분식 1억 이하 10평 미만 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 16000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""안산시"", ""dongName"": ""단원구""}, ""addressLabel"": ""경기 안산시 단원구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""자동차""}",1751,"경기 안산시 단원구 자동차 1~3억 30평 이상 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 6000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""광주"", ""gunName"": ""광산구"", ""dongName"": ""임방울대로800번길""}, ""addressLabel"": ""광주 광산구 임방울대로800번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""기타서비스""}",1771,광주 광산구 임방울대로800번길 기타서비스 1억 이하 30평 이상 양도 즉시가능 매장
"{""totalAmount"": 9000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""용산구"", ""dongName"": ""신흥로15길""}, ""addressLabel"": ""서울 용산구 신흥로15길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",1785,"서울 용산구 신흥로15길 커피 1억 이하 20평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 6000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""은평구"", ""dongName"": ""진흥로5길""}, ""addressLabel"": ""서울 은평구 진흥로5길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""무권리, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""기타서비스""}",1790,"서울 은평구 진흥로5길 기타서비스 1억 이하 40평 이상 무권리, 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 26000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": ""양촌읍""}, ""addressLabel"": ""경기 김포시 양촌읍"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",1805,"경기 김포시 양촌읍 커피 1~3억 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 9000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""오산시"", ""dongName"": ""경기대로""}, ""addressLabel"": ""경기 오산시 경기대로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",1807,경기 오산시 경기대로 커피 1억 이하 10평 이상 양도 즉시가능 매장
"{""totalAmount"": 6000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""구로구"", ""dongName"": ""가마산로""}, ""addressLabel"": ""서울 구로구 가마산로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""무권리, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""기타외국식""}",1809,"서울 구로구 가마산로 기타외국식 1억 이하 30평 이상 무권리, 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 10000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""금천구"", ""dongName"": ""가산디지털1로""}, ""addressLabel"": ""서울 금천구 가산디지털1로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""치킨""}",1817,"서울 금천구 가산디지털1로 치킨 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 16000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""은평구"", ""dongName"": ""진관동""}, ""addressLabel"": ""서울 은평구 진관동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장"", ""categoryLabel"": ""커피""}",1818,서울 은평구 진관동 커피 1~3억 20평 이상 직원 승계 가능매장
"{""totalAmount"": 10000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""동대문구"", ""dongName"": ""답십리동""}, ""addressLabel"": ""서울 동대문구 답십리동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""기타서비스""}",1823,"서울 동대문구 답십리동 기타서비스 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 19000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""하남시"", ""dongName"": ""미사강변동로""}, ""addressLabel"": ""경기 하남시 미사강변동로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""주점""}",1839,경기 하남시 미사강변동로 주점 1~3억 20평 이상 양도 즉시가능 매장
"{""totalAmount"": 9800, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""영통구""}, ""addressLabel"": ""경기 수원시 영통구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""종합소매점""}",1840,경기 수원시 영통구 종합소매점 1억 이하 10평 미만 영업기간 1년 이상
"{""totalAmount"": 19000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""인천"", ""gunName"": ""부평구"", ""dongName"": ""장제로""}, ""addressLabel"": ""인천 부평구 장제로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",1849,"인천 부평구 장제로 커피 1~3억 10평 이상 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 2700, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""대구"", ""gunName"": ""달서구"", ""dongName"": ""중흥로8길""}, ""addressLabel"": ""대구 달서구 중흥로8길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""이미용""}",1850,대구 달서구 중흥로8길 이미용 1억 이하 10평 이상 양도 즉시가능 매장
